Model,DPO2024B
Firmware Version,1.52

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.02,
Sample Interval,1.6e-06,
Filter Frequency,2e+08,
Record Length,125000,
Gating,0.0% to 100.0%,
Probe Attenuation,10,
Vertical Units,V,
Vertical Offset,0,
Vertical Scale,0.5,
Label,,
TIME,CH1,CH1 Peak Detect
5.38957e-01,0.04,0.06
5.38958e-01,0.04,-3.8147e-08
5.38960e-01,0.02,0.06
5.38962e-01,0.02,-3.8147e-08
5.38963e-01,0.02,0.08
5.38965e-01,0.04,-3.8147e-08
5.38966e-01,0.04,0.06
5.38968e-01,0.02,-3.8147e-08
5.38970e-01,0.02,0.06
5.38971e-01,0.04,-3.8147e-08
5.38973e-01,0.04,0.06
5.38974e-01,0.06,-3.8147e-08
5.38976e-01,0.04,0.06
5.38978e-01,0.04,-3.8147e-08
5.38979e-01,0.04,0.08
5.38981e-01,0.02,-3.8147e-08
5.38982e-01,0.04,0.08
5.38984e-01,0.04,-3.8147e-08
5.38986e-01,0.02,0.06
5.38987e-01,0.04,-3.8147e-08
5.38989e-01,0.04,0.06
5.38990e-01,0.04,-3.8147e-08
5.38992e-01,0.04,0.06
5.38994e-01,0.06,-3.8147e-08
5.38995e-01,0.04,0.06
5.38997e-01,0.04,-3.8147e-08
5.38998e-01,0.02,0.06
5.39000e-01,0.04,-3.8147e-08
5.39002e-01,0.02,0.06
5.39003e-01,0.02,-3.8147e-08
5.39005e-01,0.04,0.06
5.39006e-01,0.04,-3.8147e-08
5.39008e-01,0.02,0.06
5.39010e-01,0.04,-0.02
5.39011e-01,0.04,0.08
5.39013e-01,0.04,-3.8147e-08
5.39014e-01,0.04,0.06
5.39016e-01,0.02,-3.8147e-08
5.39018e-01,0.04,0.06
5.39019e-01,0.04,-3.8147e-08
5.39021e-01,0.02,0.06
5.39022e-01,0.04,-3.8147e-08
5.39024e-01,0.02,0.08
5.39026e-01,0.04,-3.8147e-08
5.39027e-01,0.04,0.06
5.39029e-01,0.04,-3.8147e-08
5.39030e-01,-3.8147e-08,0.06
5.39032e-01,0.02,-3.8147e-08
5.39034e-01,0.02,0.06
5.39035e-01,0.04,-3.8147e-08
5.39037e-01,0.04,0.06
5.39038e-01,0.04,-3.8147e-08
5.39040e-01,0.04,0.06
5.39042e-01,0.02,-3.8147e-08
5.39043e-01,0.04,0.08
5.39045e-01,0.02,-3.8147e-08
5.39046e-01,0.04,0.06
5.39048e-01,0.06,-3.8147e-08
5.39050e-01,0.04,0.06
5.39051e-01,0.04,-3.8147e-08
5.39053e-01,0.04,0.06
5.39054e-01,0.06,-3.8147e-08
5.39056e-01,0.04,0.06
5.39058e-01,0.06,-3.8147e-08
5.39059e-01,0.04,0.06
5.39061e-01,0.04,-3.8147e-08
5.39062e-01,0.02,0.06
5.39064e-01,0.04,-3.8147e-08
5.39066e-01,0.04,0.08
5.39067e-01,0.02,-3.8147e-08
5.39069e-01,0.02,0.06
5.39070e-01,0.02,-3.8147e-08
5.39072e-01,-3.8147e-08,0.06
5.39074e-01,0.04,-0.02
5.39075e-01,0.02,0.06
5.39077e-01,0.06,-3.8147e-08
5.39078e-01,0.04,0.06
5.39080e-01,0.04,-3.8147e-08
5.39082e-01,0.04,0.06
5.39083e-01,0.04,-3.8147e-08
5.39085e-01,0.04,0.06
5.39086e-01,0.04,-3.8147e-08
5.39088e-01,0.02,0.06
5.39090e-01,0.04,-3.8147e-08
5.39091e-01,0.04,0.08
5.39093e-01,0.04,-3.8147e-08
5.39094e-01,0.04,0.08
5.39096e-01,0.04,-3.8147e-08
5.39098e-01,0.04,0.08
5.39099e-01,0.02,-3.8147e-08
5.39101e-01,0.04,0.06
5.39102e-01,0.04,-3.8147e-08
5.39104e-01,0.02,0.06
5.39106e-01,0.02,-3.8147e-08
5.39107e-01,0.02,0.06
5.39109e-01,0.04,-3.8147e-08
5.39110e-01,-3.8147e-08,0.06
5.39112e-01,0.04,-3.8147e-08
5.39114e-01,0.02,0.06
5.39115e-01,0.02,-0.02
5.39117e-01,-3.8147e-08,0.06
5.39118e-01,0.04,-3.8147e-08
5.39120e-01,0.02,0.06
5.39122e-01,0.02,-3.8147e-08
5.39123e-01,0.04,0.08
5.39125e-01,0.02,-3.8147e-08
5.39126e-01,0.02,0.06
5.39128e-01,0.04,-3.8147e-08
5.39130e-01,0.04,0.06
5.39131e-01,0.04,-3.8147e-08
5.39133e-01,0.02,0.08
5.39134e-01,0.04,-3.8147e-08
5.39136e-01,0.02,0.06
5.39138e-01,0.04,-3.8147e-08
5.39139e-01,0.04,0.06
5.39141e-01,0.04,-3.8147e-08
5.39142e-01,0.04,0.08
5.39144e-01,0.04,-3.8147e-08
5.39146e-01,0.04,0.06
5.39147e-01,0.04,-3.8147e-08
5.39149e-01,0.04,0.06
5.39150e-01,0.04,-3.8147e-08
5.39152e-01,0.04,0.06
5.39154e-01,0.04,-3.8147e-08
5.39155e-01,0.02,0.06
5.39157e-01,0.02,-0.02
5.39158e-01,0.04,0.06
5.39160e-01,0.04,-3.8147e-08
5.39162e-01,0.02,0.08
5.39163e-01,0.04,-3.8147e-08
5.39165e-01,0.04,0.06
5.39166e-01,0.04,-3.8147e-08
5.39168e-01,0.04,0.06
5.39170e-01,0.04,-3.8147e-08
5.39171e-01,0.02,0.08
5.39173e-01,0.04,-3.8147e-08
5.39174e-01,0.04,0.06
5.39176e-01,0.02,-0.02
5.39178e-01,0.04,0.06
5.39179e-01,0.04,-3.8147e-08
5.39181e-01,0.04,0.06
5.39182e-01,0.02,-3.8147e-08
5.39184e-01,0.04,0.08
5.39186e-01,0.02,-3.8147e-08
5.39187e-01,0.02,0.06
5.39189e-01,0.04,-3.8147e-08
5.39190e-01,0.06,0.06
5.39192e-01,0.04,-3.8147e-08
5.39194e-01,0.04,0.06
5.39195e-01,0.02,-0.02
5.39197e-01,0.04,0.06
5.39198e-01,0.04,-3.8147e-08
5.39200e-01,0.04,0.08
5.39202e-01,0.04,-3.8147e-08
5.39203e-01,0.02,0.08
5.39205e-01,0.04,-3.8147e-08
5.39206e-01,0.02,0.06
5.39208e-01,0.02,-3.8147e-08
5.39210e-01,0.02,0.06
5.39211e-01,0.04,-3.8147e-08
5.39213e-01,0.04,0.08
5.39214e-01,0.06,-3.8147e-08
5.39216e-01,0.04,0.06
5.39218e-01,0.04,-3.8147e-08
5.39219e-01,0.04,0.06
5.39221e-01,0.04,-3.8147e-08
5.39222e-01,0.02,0.06
5.39224e-01,0.02,-3.8147e-08
5.39226e-01,0.02,0.06
5.39227e-01,0.04,-3.8147e-08
5.39229e-01,0.04,0.08
5.39230e-01,0.04,-3.8147e-08
5.39232e-01,0.04,0.08
5.39234e-01,0.04,-3.8147e-08
5.39235e-01,0.02,0.06
5.39237e-01,0.02,-3.8147e-08
5.39238e-01,0.04,0.06
5.39240e-01,0.04,-3.8147e-08
5.39242e-01,0.04,0.06
5.39243e-01,0.02,-3.8147e-08
5.39245e-01,0.04,0.08
5.39246e-01,0.04,-3.8147e-08
5.39248e-01,0.02,0.06
5.39250e-01,0.04,-3.8147e-08
5.39251e-01,0.04,0.06
5.39253e-01,0.02,-3.8147e-08
5.39254e-01,0.06,0.06
5.39256e-01,0.02,-3.8147e-08
5.39258e-01,0.02,0.06
5.39259e-01,0.04,-3.8147e-08
5.39261e-01,0.04,0.08
5.39262e-01,0.02,-3.8147e-08
5.39264e-01,0.02,0.08
5.39266e-01,0.04,-3.8147e-08
5.39267e-01,0.04,0.06
5.39269e-01,0.06,-3.8147e-08
5.39270e-01,0.04,0.06
5.39272e-01,0.02,-3.8147e-08
5.39274e-01,0.04,0.06
5.39275e-01,0.02,-3.8147e-08
5.39277e-01,0.04,0.06
5.39278e-01,0.02,-3.8147e-08
5.39280e-01,0.02,0.06
5.39282e-01,0.04,-3.8147e-08
5.39283e-01,0.04,0.06
5.39285e-01,0.04,-3.8147e-08
5.39286e-01,0.04,0.06
5.39288e-01,-3.8147e-08,-3.8147e-08
5.39290e-01,0.04,0.06
5.39291e-01,0.02,-3.8147e-08
5.39293e-01,0.04,0.06
5.39294e-01,0.04,-3.8147e-08
5.39296e-01,0.04,0.06
5.39298e-01,0.02,-3.8147e-08
5.39299e-01,0.04,0.06
5.39301e-01,0.04,-3.8147e-08
5.39302e-01,0.02,0.06
5.39304e-01,0.02,-3.8147e-08
5.39306e-01,0.04,0.06
5.39307e-01,0.04,-3.8147e-08
5.39309e-01,0.04,0.08
5.39310e-01,0.04,-0.02
5.39312e-01,0.02,0.08
5.39314e-01,0.04,-3.8147e-08
5.39315e-01,0.02,0.06
5.39317e-01,0.02,-3.8147e-08
5.39318e-01,0.02,0.08
5.39320e-01,0.02,-3.8147e-08
5.39322e-01,0.04,0.08
5.39323e-01,0.02,-3.8147e-08
5.39325e-01,0.02,0.06
5.39326e-01,0.04,-3.8147e-08
5.39328e-01,0.02,0.08
5.39330e-01,0.02,-3.8147e-08
5.39331e-01,0.04,0.08
5.39333e-01,0.04,-3.8147e-08
5.39334e-01,0.04,0.06
5.39336e-01,0.02,-3.8147e-08
5.39338e-01,0.04,0.06
5.39339e-01,0.02,-3.8147e-08
5.39341e-01,0.02,0.06
5.39342e-01,0.04,-3.8147e-08
5.39344e-01,0.04,0.06
5.39346e-01,0.04,-3.8147e-08
5.39347e-01,0.04,0.06
5.39349e-01,0.04,-3.8147e-08
5.39350e-01,0.04,0.06
5.39352e-01,0.04,-3.8147e-08
5.39354e-01,0.02,0.08
5.39355e-01,0.04,-3.8147e-08
5.39357e-01,0.04,0.06
5.39358e-01,0.02,-3.8147e-08
5.39360e-01,0.04,0.06
5.39362e-01,0.02,-3.8147e-08
5.39363e-01,0.04,0.06
5.39365e-01,0.02,-3.8147e-08
5.39366e-01,0.04,0.06
5.39368e-01,0.02,-3.8147e-08
5.39370e-01,0.04,0.06
5.39371e-01,0.02,-3.8147e-08
5.39373e-01,0.04,0.06
5.39374e-01,0.04,-3.8147e-08
5.39376e-01,0.04,0.06
5.39378e-01,0.02,-3.8147e-08
5.39379e-01,0.04,0.06
5.39381e-01,0.04,-3.8147e-08
5.39382e-01,0.04,0.08
5.39384e-01,0.02,-0.02
5.39386e-01,0.04,0.06
5.39387e-01,0.02,-3.8147e-08
5.39389e-01,0.02,0.06
5.39390e-01,0.04,-3.8147e-08
5.39392e-01,0.04,0.08
5.39394e-01,0.02,-3.8147e-08
5.39395e-01,0.04,0.06
5.39397e-01,0.04,-3.8147e-08
5.39398e-01,0.04,0.08
5.39400e-01,0.04,-3.8147e-08
5.39402e-01,0.04,0.08
5.39403e-01,0.02,-3.8147e-08
5.39405e-01,0.02,0.06
5.39406e-01,0.04,-3.8147e-08
5.39408e-01,0.02,0.06
5.39410e-01,0.04,-3.8147e-08
5.39411e-01,0.04,0.06
5.39413e-01,0.04,-3.8147e-08
5.39414e-01,0.04,0.06
5.39416e-01,0.04,-3.8147e-08
5.39418e-01,0.04,0.08
5.39419e-01,0.02,-3.8147e-08
5.39421e-01,0.04,0.06
5.39422e-01,0.04,-3.8147e-08
5.39424e-01,0.02,0.06
5.39426e-01,0.02,-3.8147e-08
5.39427e-01,0.04,0.06
5.39429e-01,0.02,-3.8147e-08
5.39430e-01,0.02,0.08
5.39432e-01,0.04,-3.8147e-08
5.39434e-01,0.04,0.08
5.39435e-01,0.02,-3.8147e-08
5.39437e-01,0.02,0.06
5.39438e-01,0.04,-3.8147e-08
5.39440e-01,0.02,0.06
5.39442e-01,0.04,-3.8147e-08
5.39443e-01,0.04,0.06
5.39445e-01,0.04,-3.8147e-08
5.39446e-01,0.06,0.08
5.39448e-01,0.04,-3.8147e-08
5.39450e-01,0.04,0.06
5.39451e-01,0.02,-3.8147e-08
5.39453e-01,0.02,0.08
5.39454e-01,0.04,-3.8147e-08
5.39456e-01,0.02,0.06
5.39458e-01,0.02,-3.8147e-08
5.39459e-01,0.04,0.06
5.39461e-01,0.04,-3.8147e-08
5.39462e-01,0.04,0.08
5.39464e-01,0.04,-3.8147e-08
5.39466e-01,0.04,0.06
5.39467e-01,0.02,-3.8147e-08
5.39469e-01,0.04,0.06
5.39470e-01,0.04,-3.8147e-08
5.39472e-01,0.04,0.06
5.39474e-01,0.04,-3.8147e-08
5.39475e-01,0.04,0.06
5.39477e-01,0.04,-3.8147e-08
5.39478e-01,0.02,0.06
5.39480e-01,0.04,-3.8147e-08
5.39482e-01,0.04,0.06
5.39483e-01,0.02,-3.8147e-08
5.39485e-01,0.04,0.06
5.39486e-01,0.02,-3.8147e-08
5.39488e-01,0.02,0.06
5.39490e-01,0.04,-3.8147e-08
5.39491e-01,0.02,0.06
5.39493e-01,0.04,-3.8147e-08
5.39494e-01,0.06,0.08
5.39496e-01,0.04,-3.8147e-08
5.39498e-01,0.04,0.06
5.39499e-01,0.04,-0.02
5.39501e-01,0.02,0.06
5.39502e-01,0.02,-3.8147e-08
5.39504e-01,0.04,0.08
5.39506e-01,0.04,-3.8147e-08
5.39507e-01,0.06,0.06
5.39509e-01,0.02,-3.8147e-08
5.39510e-01,0.04,0.06
5.39512e-01,0.04,-3.8147e-08
5.39514e-01,0.02,0.06
5.39515e-01,0.04,-0.02
5.39517e-01,0.04,0.06
5.39518e-01,0.04,-3.8147e-08
5.39520e-01,0.04,0.06
5.39522e-01,0.04,-3.8147e-08
5.39523e-01,0.04,0.06
5.39525e-01,0.04,-3.8147e-08
5.39526e-01,0.04,0.06
5.39528e-01,0.04,-3.8147e-08
5.39530e-01,0.04,0.06
5.39531e-01,0.04,-3.8147e-08
5.39533e-01,0.06,0.08
5.39534e-01,0.04,-3.8147e-08
5.39536e-01,0.04,0.06
5.39538e-01,0.04,-3.8147e-08
5.39539e-01,0.02,0.06
5.39541e-01,0.04,-3.8147e-08
5.39542e-01,0.04,0.08
5.39544e-01,0.04,-3.8147e-08
5.39546e-01,0.04,0.06
5.39547e-01,0.02,-3.8147e-08
5.39549e-01,0.02,0.06
5.39550e-01,0.04,-3.8147e-08
5.39552e-01,0.02,0.06
5.39554e-01,0.04,-3.8147e-08
5.39555e-01,0.04,0.06
5.39557e-01,0.04,-3.8147e-08
5.39558e-01,0.04,0.06
5.39560e-01,0.04,-3.8147e-08
5.39562e-01,0.02,0.06
5.39563e-01,0.04,-3.8147e-08
5.39565e-01,0.02,0.06
5.39566e-01,0.02,-3.8147e-08
5.39568e-01,0.04,0.06
5.39570e-01,-3.8147e-08,-3.8147e-08
5.39571e-01,0.02,0.06
5.39573e-01,0.04,-3.8147e-08
5.39574e-01,0.04,0.08
5.39576e-01,0.04,-3.8147e-08
5.39578e-01,0.04,0.06
5.39579e-01,0.02,-3.8147e-08
5.39581e-01,0.04,0.08
5.39582e-01,0.04,-3.8147e-08
5.39584e-01,0.02,0.08
5.39586e-01,0.04,-3.8147e-08
5.39587e-01,0.02,0.08
5.39589e-01,0.04,-3.8147e-08
5.39590e-01,0.02,0.06
5.39592e-01,0.04,-3.8147e-08
5.39594e-01,0.04,0.06
5.39595e-01,0.02,-3.8147e-08
5.39597e-01,0.04,0.08
5.39598e-01,0.04,-0.02
5.39600e-01,0.02,0.06
5.39602e-01,0.06,-3.8147e-08
5.39603e-01,0.04,0.06
5.39605e-01,0.02,-3.8147e-08
5.39606e-01,0.02,0.06
5.39608e-01,0.02,-3.8147e-08
5.39610e-01,0.04,0.06
5.39611e-01,0.04,-3.8147e-08
5.39613e-01,0.04,0.06
5.39614e-01,0.02,-3.8147e-08
5.39616e-01,0.04,0.06
5.39618e-01,0.04,-3.8147e-08
5.39619e-01,0.02,0.08
5.39621e-01,0.04,-3.8147e-08
5.39622e-01,0.04,0.06
5.39624e-01,0.02,-3.8147e-08
5.39626e-01,0.04,0.06
5.39627e-01,0.04,-3.8147e-08
5.39629e-01,0.02,0.06
5.39630e-01,0.04,-3.8147e-08
5.39632e-01,0.02,0.06
5.39634e-01,0.04,-3.8147e-08
5.39635e-01,0.04,0.06
5.39637e-01,0.04,-3.8147e-08
5.39638e-01,0.02,0.06
5.39640e-01,0.02,-3.8147e-08
5.39642e-01,0.04,0.06
5.39643e-01,0.02,-3.8147e-08
5.39645e-01,0.02,0.06
5.39646e-01,-3.8147e-08,-0.02
5.39648e-01,0.04,0.06
5.39650e-01,0.04,-3.8147e-08
5.39651e-01,0.04,0.06
5.39653e-01,0.04,-3.8147e-08
5.39654e-01,0.04,0.06
5.39656e-01,0.02,-0.02
5.39658e-01,0.02,0.06
5.39659e-01,0.04,-3.8147e-08
5.39661e-01,0.04,0.06
5.39662e-01,0.04,-3.8147e-08
5.39664e-01,0.02,0.08
5.39666e-01,0.04,-3.8147e-08
5.39667e-01,0.04,0.06
5.39669e-01,0.04,-3.8147e-08
5.39670e-01,0.04,0.06
5.39672e-01,0.04,-3.8147e-08
5.39674e-01,0.02,0.06
5.39675e-01,0.02,-3.8147e-08
5.39677e-01,0.06,0.06
5.39678e-01,0.04,-3.8147e-08
5.39680e-01,0.02,0.08
5.39682e-01,0.04,-3.8147e-08
5.39683e-01,0.04,0.06
5.39685e-01,0.02,-3.8147e-08
5.39686e-01,0.04,0.08
5.39688e-01,0.04,-3.8147e-08
5.39690e-01,0.04,0.06
5.39691e-01,0.04,-3.8147e-08
5.39693e-01,0.04,0.06
5.39694e-01,0.02,-0.02
5.39696e-01,0.04,0.06
5.39698e-01,0.04,-3.8147e-08
5.39699e-01,0.04,0.06
5.39701e-01,0.02,-3.8147e-08
5.39702e-01,0.04,0.06
5.39704e-01,0.04,-3.8147e-08
5.39706e-01,0.02,0.08
5.39707e-01,0.04,-3.8147e-08
5.39709e-01,0.04,0.06
5.39710e-01,0.04,-0.02
5.39712e-01,0.02,0.06
5.39714e-01,0.02,-3.8147e-08
5.39715e-01,0.04,0.06
5.39717e-01,0.02,-3.8147e-08
5.39718e-01,0.04,0.06
5.39720e-01,0.04,-3.8147e-08
5.39722e-01,0.04,0.06
5.39723e-01,0.04,-3.8147e-08
5.39725e-01,0.04,0.06
5.39726e-01,0.04,-3.8147e-08
5.39728e-01,0.04,0.08
5.39730e-01,0.02,-3.8147e-08
5.39731e-01,0.04,0.06
5.39733e-01,0.02,-3.8147e-08
5.39734e-01,0.02,0.06
5.39736e-01,0.04,-3.8147e-08
5.39738e-01,0.04,0.08
5.39739e-01,0.02,-3.8147e-08
5.39741e-01,0.02,0.06
5.39742e-01,0.04,-3.8147e-08
5.39744e-01,0.06,0.06
5.39746e-01,0.02,-0.02
5.39747e-01,0.02,0.06
5.39749e-01,0.04,-3.8147e-08
5.39750e-01,0.04,0.08
5.39752e-01,0.06,-3.8147e-08
5.39754e-01,0.04,0.08
5.39755e-01,0.06,-3.8147e-08
5.39757e-01,0.02,0.06
5.39758e-01,0.02,-3.8147e-08
5.39760e-01,0.04,0.06
5.39762e-01,0.04,-3.8147e-08
5.39763e-01,0.02,0.08
5.39765e-01,0.04,-3.8147e-08
5.39766e-01,0.04,0.06
5.39768e-01,0.04,-3.8147e-08
5.39770e-01,0.02,0.06
5.39771e-01,0.02,-3.8147e-08
5.39773e-01,0.04,0.08
5.39774e-01,0.02,-3.8147e-08
5.39776e-01,0.04,0.06
5.39778e-01,0.04,-3.8147e-08
5.39779e-01,0.02,0.06
5.39781e-01,0.02,-3.8147e-08
5.39782e-01,0.04,0.06
5.39784e-01,0.02,-3.8147e-08
5.39786e-01,0.04,0.08
5.39787e-01,0.04,-3.8147e-08
5.39789e-01,0.02,0.06
5.39790e-01,0.04,-3.8147e-08
5.39792e-01,0.02,0.06
5.39794e-01,0.02,-3.8147e-08
5.39795e-01,0.06,0.06
5.39797e-01,0.04,-3.8147e-08
5.39798e-01,0.02,0.06
5.39800e-01,0.02,-3.8147e-08
5.39802e-01,0.04,0.06
5.39803e-01,0.04,-3.8147e-08
5.39805e-01,0.04,0.06
5.39806e-01,0.04,-3.8147e-08
5.39808e-01,0.04,0.06
5.39810e-01,0.02,-3.8147e-08
5.39811e-01,0.04,0.06
5.39813e-01,0.04,-3.8147e-08
5.39814e-01,0.02,0.06
5.39816e-01,0.04,-3.8147e-08
5.39818e-01,0.02,0.08
5.39819e-01,0.02,-3.8147e-08
5.39821e-01,0.04,0.08
5.39822e-01,0.04,-3.8147e-08
5.39824e-01,0.04,0.06
5.39826e-01,0.02,-3.8147e-08
5.39827e-01,0.04,0.08
5.39829e-01,0.04,-3.8147e-08
5.39830e-01,0.04,0.08
5.39832e-01,0.04,-3.8147e-08
5.39834e-01,0.04,0.06
5.39835e-01,0.04,-3.8147e-08
5.39837e-01,0.04,0.06
5.39838e-01,0.04,-3.8147e-08
5.39840e-01,0.04,0.08
5.39842e-01,0.04,-3.8147e-08
5.39843e-01,0.04,0.06
5.39845e-01,0.02,-3.8147e-08
5.39846e-01,0.02,0.06
5.39848e-01,0.04,-3.8147e-08
5.39850e-01,0.04,0.08
5.39851e-01,0.06,-3.8147e-08
5.39853e-01,0.04,0.06
5.39854e-01,0.04,-3.8147e-08
5.39856e-01,0.02,0.08
5.39858e-01,0.04,-3.8147e-08
5.39859e-01,0.04,0.06
5.39861e-01,0.02,-0.02
5.39862e-01,0.02,0.08
5.39864e-01,0.02,-3.8147e-08
5.39866e-01,0.02,0.06
5.39867e-01,0.04,-3.8147e-08
5.39869e-01,0.04,0.06
5.39870e-01,0.02,-3.8147e-08
5.39872e-01,0.04,0.06
5.39874e-01,0.04,-3.8147e-08
5.39875e-01,0.04,0.06
5.39877e-01,0.04,-3.8147e-08
5.39878e-01,0.02,0.06
5.39880e-01,0.02,-3.8147e-08
5.39882e-01,0.02,0.08
5.39883e-01,0.04,-3.8147e-08
5.39885e-01,0.04,0.06
5.39886e-01,0.04,-3.8147e-08
5.39888e-01,0.02,0.06
5.39890e-01,0.04,-3.8147e-08
5.39891e-01,0.02,0.06
5.39893e-01,0.04,-3.8147e-08
5.39894e-01,0.02,0.06
5.39896e-01,0.04,-3.8147e-08
5.39898e-01,0.04,0.06
5.39899e-01,0.02,-3.8147e-08
5.39901e-01,0.02,0.06
5.39902e-01,0.02,-3.8147e-08
5.39904e-01,0.04,0.06
5.39906e-01,0.04,-3.8147e-08
5.39907e-01,0.04,0.06
5.39909e-01,0.02,-3.8147e-08
5.39910e-01,0.02,0.08
5.39912e-01,0.04,-3.8147e-08
5.39914e-01,0.04,0.06
5.39915e-01,0.04,-3.8147e-08
5.39917e-01,0.04,0.06
5.39918e-01,0.04,-3.8147e-08
5.39920e-01,0.02,0.06
5.39922e-01,0.02,-3.8147e-08
5.39923e-01,0.04,0.06
5.39925e-01,0.04,-3.8147e-08
5.39926e-01,0.04,0.06
5.39928e-01,0.04,-3.8147e-08
5.39930e-01,0.04,0.08
5.39931e-01,0.04,-3.8147e-08
5.39933e-01,0.04,0.06
5.39934e-01,0.02,-3.8147e-08
5.39936e-01,0.02,0.08
5.39938e-01,0.04,-3.8147e-08
5.39939e-01,0.06,0.06
5.39941e-01,0.04,-3.8147e-08
5.39942e-01,0.02,0.06
5.39944e-01,0.04,-3.8147e-08
5.39946e-01,0.04,0.06
5.39947e-01,0.04,-3.8147e-08
5.39949e-01,0.04,0.06
5.39950e-01,0.04,-3.8147e-08
5.39952e-01,0.02,0.06
5.39954e-01,0.04,-3.8147e-08
5.39955e-01,0.04,0.06
5.39957e-01,0.02,-3.8147e-08
5.39958e-01,0.02,0.06
5.39960e-01,0.02,-0.02
5.39962e-01,0.04,0.08
5.39963e-01,0.02,-3.8147e-08
5.39965e-01,0.02,0.06
5.39966e-01,0.04,-3.8147e-08
5.39968e-01,0.02,0.06
5.39970e-01,0.04,-3.8147e-08
5.39971e-01,0.04,0.06
5.39973e-01,0.04,-3.8147e-08
5.39974e-01,0.04,0.06
5.39976e-01,0.04,-3.8147e-08
5.39978e-01,-3.8147e-08,0.06
5.39979e-01,0.02,-3.8147e-08
5.39981e-01,-3.8147e-08,0.06
5.39982e-01,0.02,-3.8147e-08
5.39984e-01,0.06,0.06
5.39986e-01,0.04,-3.8147e-08
5.39987e-01,0.02,0.08
5.39989e-01,0.04,-3.8147e-08
5.39990e-01,0.04,0.06
5.39992e-01,0.02,-3.8147e-08
5.39994e-01,0.02,0.06
5.39995e-01,0.04,-3.8147e-08
5.39997e-01,0.04,0.06
5.39998e-01,0.02,-3.8147e-08
5.40000e-01,0.02,0.08
5.40002e-01,0.04,-3.8147e-08
5.40003e-01,0.04,0.06
5.40005e-01,0.04,-3.8147e-08
5.40006e-01,0.04,0.06
5.40008e-01,0.02,-3.8147e-08
5.40010e-01,0.02,0.06
5.40011e-01,0.04,-3.8147e-08
5.40013e-01,0.04,0.06
5.40014e-01,0.04,-3.8147e-08
5.40016e-01,0.04,0.06
5.40018e-01,0.02,-3.8147e-08
5.40019e-01,0.02,0.06
5.40021e-01,0.04,-3.8147e-08
5.40022e-01,0.04,0.06
5.40024e-01,0.04,-3.8147e-08
5.40026e-01,0.02,0.06
5.40027e-01,0.04,-3.8147e-08
5.40029e-01,0.04,0.08
5.40030e-01,0.04,-3.8147e-08
5.40032e-01,0.04,0.06
5.40034e-01,0.02,-3.8147e-08
5.40035e-01,0.02,0.06
5.40037e-01,0.04,-3.8147e-08
5.40038e-01,0.04,0.06
5.40040e-01,0.04,-3.8147e-08
5.40042e-01,0.04,0.08
5.40043e-01,0.04,-3.8147e-08
5.40045e-01,0.02,0.08
5.40046e-01,0.04,-3.8147e-08
5.40048e-01,0.04,0.06
5.40050e-01,0.04,-3.8147e-08
5.40051e-01,0.02,0.06
5.40053e-01,0.02,-3.8147e-08
5.40054e-01,0.04,0.06
5.40056e-01,0.04,-3.8147e-08
5.40058e-01,0.04,0.06
5.40059e-01,0.04,-3.8147e-08
5.40061e-01,0.04,0.08
5.40062e-01,0.04,-3.8147e-08
5.40064e-01,0.04,0.06
5.40066e-01,0.02,-3.8147e-08
5.40067e-01,0.04,0.06
5.40069e-01,0.04,-3.8147e-08
5.40070e-01,0.04,0.06
5.40072e-01,-3.8147e-08,-3.8147e-08
5.40074e-01,0.04,0.06
5.40075e-01,0.04,-0.02
5.40077e-01,0.04,0.08
5.40078e-01,0.04,-3.8147e-08
5.40080e-01,0.04,0.08
5.40082e-01,0.02,-3.8147e-08
5.40083e-01,0.02,0.06
5.40085e-01,0.02,-3.8147e-08
5.40086e-01,0.06,0.06
5.40088e-01,0.04,-3.8147e-08
5.40090e-01,0.04,0.06
5.40091e-01,0.04,-3.8147e-08
5.40093e-01,0.04,0.06
5.40094e-01,0.04,-3.8147e-08
5.40096e-01,0.04,0.08
5.40098e-01,0.02,-3.8147e-08
5.40099e-01,0.02,0.06
5.40101e-01,0.04,-3.8147e-08
5.40102e-01,0.04,0.06
5.40104e-01,0.04,-3.8147e-08
5.40106e-01,0.02,0.06
5.40107e-01,0.04,-3.8147e-08
5.40109e-01,0.04,0.06
5.40110e-01,0.04,-3.8147e-08
5.40112e-01,0.04,0.06
5.40114e-01,0.04,-3.8147e-08
5.40115e-01,0.04,0.06
5.40117e-01,0.02,-3.8147e-08
5.40118e-01,0.04,0.06
5.40120e-01,0.02,-0.02
5.40122e-01,0.02,0.06
5.40123e-01,0.02,-3.8147e-08
5.40125e-01,0.04,0.06
5.40126e-01,0.04,-3.8147e-08
5.40128e-01,0.04,0.08
5.40130e-01,0.04,-3.8147e-08
5.40131e-01,0.06,0.08
5.40133e-01,0.04,-3.8147e-08
5.40134e-01,0.04,0.06
5.40136e-01,0.02,-3.8147e-08
5.40138e-01,0.04,0.06
5.40139e-01,0.02,-3.8147e-08
5.40141e-01,0.02,0.06
5.40142e-01,0.04,-3.8147e-08
5.40144e-01,0.02,0.06
5.40146e-01,0.04,-3.8147e-08
5.40147e-01,0.04,0.06
5.40149e-01,0.02,-3.8147e-08
5.40150e-01,0.02,0.06
5.40152e-01,0.02,-3.8147e-08
